Name,LatencyNS,Read_Uncached_GBs,Write_GBs,Price
InnoDisk Corporation M4S0-8GSSOCRG 8GB,22,15.7,7.8,NA
InnoDisk Corporation M4SI-8GS1NC0K-C 8GB,22,17.2,13,NA
InnoDisk Corporation M4SI-BGS2OC0K-A 32GB,23,16.6,13.4,NA
INTENSO 5641152 4GB,23,14.1,6.8,NA
INTENSO 5641160 8GB,23,16.1,10.2,NA
INTENSO 5641162 8GB,23,16.2,11.7,NA
INTENSO  4GB,36,12.1,9.3,NA
INTENSO GKE800UD102408-2133 8GB,23,17.6,12.1,NA
INTENSO M418039 8GB,20,16,7.4,NA
ISD Technology Limited 8GBF1X08QFHH38-135-K 8GB,24,15.4,10.5,NA
ISD Technology Limited IM44GU48A30-GIIHM 4GB,23,14.9,9.3,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
ISD Technology Limited IM48GU48N21-FFFHM 8GB,25,15.5,11.5,NA
ISD Technology Limited KD48GU880-32A160X 8GB,23,16.8,13.9,NA
I’M Intelligent Memory Ltd. PF4OUN-2400CH0-08G-A 8GB,26,11.8,5.3,NA
Jinyu  16GB,21,17.3,12.9,NA
Jinyu CL16-16-16 D4-2400 8GB,22,17.3,12.3,NA
JUHOR JHD2666U1916JG 16GB,64,18.1,9.2,NA
King Tiger Technology Tigo-2133Mhz-8G 8GB,24,15.6,12,NA
King Tiger Technology Tigo-2400MHz-4G 4GB,68,15.3,8.2,NA
King Tiger Technology Tigo-2400MHz-8G 8GB,23,16.1,9.8,NA
King Tiger Technology Tigo-X3-3200MHz-8G 8GB,22,18.1,14.1,NA
King Tiger Technology TMKG8G3000C17(XMP) 8GB,27,18.7,14,NA
King Tiger Technology TMKU8G868-240U 8GB,20,18.2,14.9,NA
Kingmax Semiconductor GLAF62F-D8---------- 4GB,72,14.5,8,NA
Kingmax Semiconductor GLAG42F-18---------- 8GB,22,16,7.5,NA
Kingmax Semiconductor GLAG43F-18---------- 8GB,74,14.2,7.2,NA
Kingmax Semiconductor GLJG42F-D8KBFA------ 8GB,23,14.7,7.3,NA
Kingmax Semiconductor GLLF62F-C6---------- 4GB,23,17,13.2,NA
Kingmax Semiconductor GLLF62F-D8---------- 4GB,62,16.2,9.7,NA
Kingmax Semiconductor GLLF62F-DA---------- 4GB,73,15.5,7.8,NA
Kingmax Semiconductor GLLG42F-18---------- 8GB,23,14.6,7.2,NA
Kingmax Semiconductor GLLG42F-D8KCIA------ 8GB,81,13.5,7,NA
Kingmax Semiconductor GLLG42F-D8KFGA------ 8GB,67,14.4,7.4,NA
Kingmax Semiconductor GLLG42F-DA---------- 8GB,23,16,9.2,NA
Kingmax Semiconductor GLLG43F-D8KBGA------ 8GB,76,14.9,8.9,NA
Kingmax Semiconductor GLLH22F-18---------- 16GB,32,14.5,8,NA
Kingmax Semiconductor GLLH22F-18KCGA------ 16GB,22,18.6,14.9,NA
Kingmax Semiconductor GLLH22F-18KII5------ 16GB,22,18.9,13.6,NA
Kingmax Semiconductor GLLH23F-18KIIP------ 16GB,66,15.1,7.1,NA
Kingmax Semiconductor GLMH23F-18MCIA------ 16GB,24,16.2,8,NA
Kingmax Semiconductor GLNG43F-18---------- 8GB,64,16.6,8.8,NA
Kingmax Semiconductor GLNH23F-18---------- 16GB,67,16,8.5,NA
Kingmax Semiconductor GSAF62F-D8---------- 4GB,23,15.9,13.6,NA
Kingmax Semiconductor GSAG42F-18---------- 8GB,23,15.5,12.2,NA
Kingmax Semiconductor GSAH22F-18---------- 16GB,23,16.2,14.8,NA
Kingmax Semiconductor GSJF62F-DA---------- 4GB,95,14.4,6.4,NA
Kingmax Semiconductor GSLF62F-D8---------- 4GB,99,13.1,6.3,NA
Kingmax Semiconductor GSLG42F-18---------- 8GB,99,14.2,6.9,NA
Kingmax Semiconductor GZAG43F-18---------- 8GB,71,9.1,6.4,NA
Kingmax Semiconductor GZNG43F-18---------- 8GB,62,16.8,9.3,NA
Kingmax Semiconductor GZOH23F-18---------- 16GB,41,14.7,7.7,NA
KingSpec KingSpec 16GB,22,15.5,7.7,NA
Kingston 8ATF1G64AZ-2G1B1 8GB,22,17.4,12.6,NA
Kingston 8ATF1G64AZ-2G3A1 8GB,69,14,6.1,NA
Kingston 8ATF1G64AZ-2G3A141 8GB,66,15.9,8.1,NA
Kingston 8ATF1G64HZ-2G3B2 8GB,107,8.5,4.7,NA
Kingston 16ATF2G64AZ-2G1B1 8GB,67,17.1,9.1,NA
Kingston 99U5624-001.A00G 8GB,29,15.4,10.3,NA
Kingston 99U5624-003.A00G 8GB,31,14.6,9.9,NA
Kingston 99U5625-015.A00G 16GB,84,14.4,7.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 99U5643-001.A00G 8GB,22,17.7,13.5,NA
Kingston 99U5663-001.A00G 16GB,33,13.3,9.1,NA
Kingston 99U5663-003.A00G 16GB,30,14.2,10.2,NA
Kingston 99U5665-001.A00G 4GB,75,15.2,6.9,NA
Kingston 99U5665-004.A00G 4GB,66,16.4,6.8,NA
Kingston 99U5678-029.A00G 8GB,75,14.6,6.9,NA
Kingston 99U5701-003.A00G 16GB,41,15.2,7.7,NA
Kingston 99U5701-036.A00G 16GB,374,0.8,1,NA
Kingston 99U5701-049.A00G 16GB,66,14.9,7.2,NA
Kingston 99U5702-020.A00G 8GB,23,17.6,13.2,NA
Kingston 99U5702-025.A00G 8GB,23,17.7,13.1,NA
Kingston 99U5711-001.A00G 4GB,101,14.5,6,NA
Kingston 99U5712-002.A00G 16GB,27,17.6,14.9,NA
Kingston 99U5712-009.A00G 16GB,26,15.6,13.7,NA
Kingston 99U5713-001.A00G 4GB,76,14.2,6,NA
Kingston 99U5713-002.A00G 4GB,23,16.4,11.7,NA
Kingston 99U5713-003.A00G 4GB,77,13.6,5.6,NA
Kingston 99U5723-002.A00G 8GB,23,15.1,7.1,NA
Kingston 9905598-006.A00G 8GB,28,13.2,10.6,NA
Kingston 9905598-009.A00G 8GB,28,13.5,10.4,NA
Kingston 9905598-019.A00G 16GB,23,14.2,7.2,NA
Kingston 9905598-025.A00G 8GB,25,13.4,6.8,NA
Kingston 9905598-026.A00G 16GB,31,12.9,9.3,NA
Kingston 9905598-028.A00G 8GB,25,13.1,6.7,NA
Kingston 9905598-039.A00G 16GB,22,16.3,8,NA
Kingston 9905598-040.A00G 16GB,23,14.7,7.8,NA
Kingston 9905598-044.A00G 16GB,25,15.7,8.7,NA
Kingston 9905599-010.A00G 4GB,22,16.5,12,NA
Kingston 9905599-020.A00G 8GB,25,14.5,9.5,NA
Kingston 9905599-025.A00G 8GB,25,14.5,9.8,NA
Kingston 9905599-026.A00G 8GB,23,15.5,10.5,NA
Kingston 9905599-029.A00G 4GB,25,16.2,11.8,NA
Kingston 9905622-024.A00G 4GB,25,14.8,11.1,NA
Kingston 9905622-025.A00G 4GB,29,12.3,9.8,NA
Kingston 9905622-025.A01G 4GB,25,15.3,11.3,NA
Kingston 9905622-051.A00G 8GB,24,16.4,11.7,NA
Kingston 9905622-055.A00G 4GB,24,14.5,9.5,NA
Kingston 9905622-057.A00G 4GB,30.66666667,15.9,11.7,NA
Kingston 9905622-058.A00G 8GB,24,14.8,9.6,NA
Kingston 9905622-075.A00G 8GB,25,12.5,5.6,NA
Kingston 9905624-004.A00G 4GB,23,16.3,12,NA
Kingston 9905624-007.A00G 8GB,24,13.8,6.7,NA
Kingston 9905624-008.A00G 8GB,27,14.2,10.1,NA
Kingston 9905624-009.A00G 8GB,27,13.8,10.2,NA
Kingston 9905624-010.A00G 4GB,27,14.5,10.4,NA
Kingston 9905624-013.A00G 8GB,27,14.5,10.2,NA
Kingston 9905624-014.A00G 4GB,23,16.2,13.3,NA
Kingston 9905624-016.A00G 8GB,24,15.4,11.9,NA
Kingston 9905624-018.A00G 8GB,30,15.7,11.8,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 9905624-022.A00G 8GB,87,14.5,6.9,NA
Kingston 9905624-023.A00G 8GB,28,14,7.7,NA
Kingston 9905624-025.A00G 8GB,29,17.4,13.4,NA
Kingston 9905624-033.A00G 8GB,25,15.2,11.7,NA
Kingston 9905624-036.A00G 8GB,29,14.7,9.4,NA
Kingston 9905624-043.A00G 8GB,22,17.8,13.7,NA
Kingston 9905624-044.A00G 8GB,28,12.8,6.1,NA
Kingston 9905624-045.A00G 8GB,93,15.5,8.3,NA
Kingston 9905624-046.A00G 8GB,22,17.8,13.6,NA
Kingston 9905624-051.A00G 8GB,74,14.1,6.3,NA
Kingston 9905625-011.A00G 8GB,24,15.9,12.4,NA
Kingston 9905625-029.A00G 8GB,24,15.1,10.4,NA
Kingston 9905625-030.A00G 8GB,34.42857143,14.8,10.4,NA
Kingston 9905625-036.A00G 16GB,24,16.6,12.5,NA
Kingston 9905625-062.A00G 8GB,34.75,14.9,11.2,NA
Kingston 9905625-065.A00G 16GB,30,16.4,12.1,NA
Kingston 9905625-066.A00G 16GB,25,14.9,9.4,NA
Kingston 9905625-074.A00G 16GB,29,12.4,6.7,NA
Kingston 9905625-075.A00G 16GB,25,15.8,10.3,NA
Kingston 9905625-076.A00G 8GB,24,15.7,11.1,NA
Kingston 9905625-096.A00G 16GB,76,13,6.3,NA
Kingston 9905625-097.A00G 16GB,29,17.2,12.1,NA
Kingston 9905625-098.A00G 16GB,27,15.3,9.8,NA
Kingston 9905625-139.A00G 16GB,23,17.5,13.1,NA
Kingston 9905625-142.A00G 16GB,29,13.8,10.7,NA
Kingston 9905625-152.A00G 16GB,28,15.4,12.2,NA
Kingston 9905630-005.A00G 8GB,24,15.5,10.6,NA
Kingston 9905630-007.A00G 8GB,27,14.2,9.9,NA
Kingston 9905630-018.A00G 8GB,34,15.3,10.7,NA
Kingston 9905630-025.A00G 8GB,24,15.4,10.1,NA
Kingston 9905630-030.A00G 16GB,29,14.6,10.2,NA
Kingston 9905630-031.A00G 16GB,25,15.5,10.3,NA
Kingston 9905630-033.A00G 16GB,30,11.5,5.4,NA
Kingston 9905630-048.A00G 16GB,32,17.5,13.8,NA
Kingston 9905630-051.A00G 16GB,28,15.6,11.8,NA
Kingston 9905630-052.A00G 16GB,30,14,11.5,NA
Kingston 9905630-063.A00G 16GB,24,17.3,15,NA
Kingston 9905630-066.A00G 16GB,31,17,11.6,NA
Kingston 9905633-017.A00G 8GB,27,13.7,9,NA
Kingston 9905643-009.A00G 8GB,27,13.5,9.2,NA
Kingston 9905663-005.A00G 16GB,29,15.5,10,NA
Kingston 9905663-006.A00G 16GB,27,12.4,6.8,NA
Kingston 9905663-007.A00G 16GB,28,14.3,10.9,NA
Kingston 9905663-008.A00G 16GB,29,13.6,10,NA
Kingston 9905663-012.A00G 16GB,24,15,9.1,NA
Kingston 9905663-016.A00G 16GB,32,14.6,7.5,NA
Kingston 9905663-021.A00G 16GB,32,14.2,7.4,NA
Kingston 9905664-010.A00G 4GB,25,13.9,9,NA
Kingston 9905665-009.A00G 4GB,27,16,11.1,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 9905665-011.A00G 4GB,73,13.6,5.7,NA
Kingston 9905665-014.A00G 4GB,23,16.1,10.8,NA
Kingston 9905665-017.A00G 4GB,74,15.3,6.7,NA
Kingston 9905665-020.A00G 4GB,69,14.9,6.6,NA
Kingston 9905665-021.A00G 4GB,21,18,12.9,NA
Kingston 9905665-023.A00G 4GB,26,14.2,7.7,NA
Kingston 9905668-001.A00G 8GB,27,13.3,8.1,NA
Kingston 9905668-002.A00G 8GB,29,13.5,9.5,NA
Kingston 9905670-012.A00G 8GB,22,17.5,12.9,NA
Kingston 9905678-005.A00G 8GB,32,15.4,10.8,NA
Kingston 9905678-006.A00G 4GB,26,14.8,10.9,NA
Kingston 9905678-007.A00G 8GB,23,16.6,12.2,NA
Kingston 9905678-012.A00G 8GB,31,14.6,8.6,NA
Kingston 9905678-014.A00G 4GB,23,16.8,12.5,NA
Kingston 9905678-023.A00G 8GB,33,14.5,8.9,NA
Kingston 9905678-024.A00G 4GB,29,15.7,10.2,NA
Kingston 9905678-026.A00G 8GB,23,16.4,11.6,NA
Kingston 9905678-027.A00G 8GB,24,14.4,8.4,NA
Kingston 9905678-028.A00G 8GB,24,15.9,10.9,NA
Kingston 9905678-029.A00G 8GB,25,12.6,6.9,NA
Kingston 9905678-033.A00G 4GB,24,15.6,10.9,NA
Kingston 9905678-041.A00G 4GB,25,15.7,10.7,NA
Kingston 9905678-042.A00G 8GB,23,15.9,9.5,NA
Kingston 9905678-043.A00G 8GB,24,15.3,10.4,NA
Kingston 9905678-044.A00G 8GB,36,13.4,9.7,NA
Kingston 9905678-058.A00G 4GB,22,17.5,12.9,NA
Kingston 9905678-065.A00G 8GB,27,13.5,8.7,NA
Kingston 9905678-102.A00G 8GB,26,14.4,9.8,NA
Kingston 9905678-105.A00G 8GB,23,16.4,11.7,NA
Kingston 9905678-110.A00G 8GB,24,14.3,6.7,NA
Kingston 9905678-121.A00G 8GB,23,16.6,10.5,NA
Kingston 9905678-138.A00G 8GB,24,16,10,NA
Kingston 9905678-139.A00G 8GB,27,13.2,8.2,NA
Kingston 9905678-156.A00G 8GB,25,15.1,9.5,NA
Kingston 9905678-173.A00G 8GB,38,10.4,4.7,NA
Kingston 9905678-177.A00G 8GB,23,16.9,13.6,NA
Kingston 9905700-011.A00G 8GB,27,16.2,12.6,NA
Kingston 9905700-012.A00G 8GB,25,14.2,8.4,NA
Kingston 9905700-017.A00G 8GB,28,16.3,12.9,NA
Kingston 9905700-024.A00G 8GB,96,13.6,6.7,NA
Kingston 9905700-025.A00G 8GB,37.5,13.5,10.3,NA
Kingston 9905700-026.A00G 8GB,106,14.6,7.7,NA
Kingston 9905701-003.A00G 16GB,22,16,8.1,NA
Kingston 9905701-004.A00G 16GB,24,14.7,7.3,NA
Kingston 9905701-006.A00G 16GB,32,11.1,13.9,NA
Kingston 9905701-008.A00G 16GB,25,15.5,9.8,NA
Kingston 9905701-010.A00G 16GB,74,13.3,6.2,NA
Kingston 9905701-011.A00G 16GB,23,17.4,13.3,NA
Kingston 9905701-017.A00G 16GB,23,17.9,13.9,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 9905701-018.A00G 16GB,23,17.7,13.9,NA
Kingston 9905701-020.A00G 16GB,29,15.3,12.2,NA
Kingston 9905701-021.A00G 16GB,22,17.3,10.9,NA
Kingston 9905701-022.A00G 16GB,24,16.9,13.4,NA
Kingston 9905701-029.A00G 16GB,41,14.7,7.7,NA
Kingston 9905701-032.A00G 16GB,65,15.6,7.3,NA
Kingston 9905701-098.A00G 16GB,24,16.1,11.3,NA
Kingston 9905701-132.A00G 16GB,24,17.2,14,NA
Kingston 9905701-141.A00G 16GB,21,19.6,16.5,NA
Kingston 9905701-143.A00G 16GB,39,15.2,11.9,NA
Kingston 9905702-002.A00G 8GB,32,11.2,8.5,NA
Kingston 9905702-006.A00G 8GB,24,15.1,9.3,NA
Kingston 9905702-007.A00G 8GB,23,18.8,14,NA
Kingston 9905702-008.A00G 8GB,24,14.7,7.5,NA
Kingston 9905702-010.A00G 8GB,29,16.5,11.8,NA
Kingston 9905702-012.A00G 8GB,33,9.6,6.4,NA
Kingston 9905702-014.A00G 8GB,70,15.4,7,NA
Kingston 9905702-017.A00G 8GB,30,16.2,12.3,NA
Kingston 9905702-019.A00G 8GB,87,12.6,9.8,NA
Kingston 9905702-020.A00G 8GB,80,14.3,7.4,NA
Kingston 9905702-027.A00G 8GB,24,17.4,13,NA
Kingston 9905702-029.A00G 8GB,73,14.3,7.2,NA
Kingston 9905702-082.A00G 8GB,23,17.6,13.7,NA
Kingston 9905702-119.A00G 8GB,22,16.6,12.7,NA
Kingston 9905702-120.A00G 8GB,22,17.6,14.3,NA
Kingston 9905702-121.A00G 8GB,73,15.4,8.1,NA
Kingston 9905702-135.A00G 8GB,103,2.8,2.4,NA
Kingston 9905702-136.A00G 8GB,21,18,13.6,NA
Kingston 9905702-137.A00G 8GB,24,16.2,11.7,NA
Kingston 9905702-150.A00G 8GB,21,18.5,14.5,NA
Kingston 9905702-184.A00G 8GB,22,18.4,15.8,NA
Kingston 9905703-008.A00G 16GB,26,16.5,12.5,NA
Kingston 9905703-009.A00G 16GB,31,17.6,14.1,NA
Kingston 9905703-011.A00G 16GB,27,15.4,9.4,NA
Kingston 9905704-007.A00G 4GB,101,14.2,6.4,NA
Kingston 9905711-002.A00G 4GB,23,16,11.3,NA
Kingston 9905711-007.A00G 4GB,98,14.7,6.4,NA
Kingston 9905712-008.A00G 16GB,26,16,12.4,NA
Kingston 9905712-010.A00G 16GB,23,16.1,11.3,NA
Kingston 9905712-016.A00G 16GB,24,16.8,12.4,NA
Kingston 9905712-034.A00G 16GB,37,14.2,9.5,NA
Kingston 9905712-035.A00G 16GB,25,17.5,14.9,NA
Kingston 9905713-001.A00G 4GB,64,16.8,6.6,NA
Kingston 9905713-004.A00G 4GB,66,14.5,6.1,NA
Kingston 9905713-008.A00G 4GB,26,12.2,5.6,NA
Kingston 9905713-017.A00G 4GB,25,15.1,11.3,NA
Kingston 9905713-019.A00G 4GB,55,14.6,7.1,NA
Kingston 9905734-018.A00G 16GB,28,17.5,14.3,NA
Kingston 9905744-005.A00G 16GB,31,17.3,14.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 9905744-006.A00G 16GB,31.5,14.2,11.2,NA
Kingston 9905744-011.A00G 32GB,39,13.7,10.7,NA
Kingston 9905744-023.A00G 16GB,36,15.1,11.9,NA
Kingston 9905744-024.A00G 16GB,37,16.3,13.9,NA
Kingston 9932291-002.A00G 4GB,23,15.5,8.8,NA
Kingston 9932301-P01.A00G 4GB,20,19.9,14.2,NA
Kingston 9965589-005.A01G 8GB,40,12.5,9.1,NA
Kingston 9965589-006.E00G 8GB,32,10.8,7.3,NA
Kingston 9965589-007.D01G 8GB,35,9.1,7.6,NA
Kingston 9965589-008.D01G 8GB,36,10,7.5,NA
Kingston 9965589-008.D02G 8GB,36,9.7,7.3,NA
Kingston 9965589-013.A00G 8GB,34,10,8.6,NA
Kingston 9965589-017.D00G 8GB,28,12.3,9.2,NA
Kingston 9965589-024.D01G 16GB,33,10.2,7.7,NA
Kingston 9965589-026.D00G 8GB,35,9.4,6.9,NA
Kingston 9965589-030.D01G 8GB,32,9.9,8.9,NA
Kingston 9965589-031.D01G 2GB,33,10.5,8.1,NA
Kingston 9965589-033.D00G 8GB,30,11.6,8.1,NA
Kingston 9965589-035.D00G 16GB,36,10,6,NA
Kingston 9965589-037.D00G 8GB,36,9.4,6.8,NA
Kingston 9965589-043.E00G 16GB,34,10.1,8,NA
Kingston 9965596-002.B00G 4GB,34,9.6,8.5,NA
Kingston 9965596-016.B01G 8GB,35,9.5,6.1,NA
Kingston 9965596-019.B01G 4GB,39,7.6,7.2,NA
Kingston 9965596-023.B01G 8GB,38,8.2,7.3,NA
Kingston 9965596-029.B00G 4GB,35,9.6,7.3,NA
Kingston 9965596-031.B00G 8GB,31,10.9,7.9,NA
Kingston 9965596-035.B00G 4GB,38,7.6,7.7,NA
Kingston 9965596-036.B00G 8GB,29,12.4,8.5,NA
Kingston 9965600-005.A00G 16GB,32,10.4,9.1,NA
Kingston 9965600-005.A01G 16GB,29,13.9,8.8,NA
Kingston 9965600-011.A01G 16GB,29,12.3,8.1,NA
Kingston 9965600-012.A01G 16GB,35,11,8.4,NA
Kingston 9965600-012.A02G 16GB,37,9.8,7.2,NA
Kingston 9965600-018.A00G 16GB,32,10.4,8.9,NA
Kingston 9965600-023.A00G 16GB,36,9.8,8.4,NA
Kingston 9965600-027.A00G 16GB,33,9.8,8.9,NA
Kingston 9965600-027.A01G 16GB,34,10.8,8.5,NA
Kingston 9965600-033.A00G 16GB,40,8.8,6.7,NA
Kingston 9965604-001.D00G 16GB,35,10.5,8,NA
Kingston 9965604-008.D00G 16GB,34,10.7,7.2,NA
Kingston 9965604-016.C01G 8GB,30,11.3,10,NA
Kingston 9965604-027.D00G 8GB,34,10.5,8,NA
Kingston 9965604-033.D00G 16GB,38,10.1,8,NA
Kingston 9965640-001.C00G 16GB,32,10.1,7.8,NA
Kingston 9965640-004.C00G 16GB,59,7.3,4.7,NA
Kingston 9965640-006.A01G 32GB,34,11,7.5,NA
Kingston 9965640-008.A01G 32GB,37,8.7,7.4,NA
Kingston 9965640-013.A01G 32GB,34,10.1,7.4,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston 9965640-015.A00G 32GB,34,9.5,8.9,NA
Kingston 9965640-016.A00G 32GB,42,8.3,5.8,NA
Kingston 9965643-002.A01G 4GB,23,16.2,12.1,NA
Kingston 9965643-006.A01G 8GB,79,12.4,7.3,NA
Kingston 9965657-011.A00G 16GB,33,11.6,9.2,NA
Kingston 9965662-002.A01G 16GB,34,8.6,8.3,NA
Kingston 9965662-004.A00G 16GB,31,12.1,8.5,NA
Kingston 9965662-008.A01G 16GB,33,9.8,7.6,NA
Kingston 9965662-009.A00G 16GB,37,9.3,7.2,NA
Kingston 9965662-010.A00G 16GB,32,11,8.6,NA
Kingston 9965662-012.A01G 16GB,30,11.9,8.3,NA
Kingston 9965662-013.A01G 16GB,40,9.2,6.4,NA
Kingston 9965662-015.A00G 16GB,31,10.9,5.3,NA
Kingston 9965662-016.A00G 16GB,39,7.9,7.8,NA
Kingston 9965662-018.A00G 32GB,33,7.3,7.8,NA
Kingston 9965662-019.A00G 32GB,33,9.2,8.7,NA
Kingston 9965667-001.A00G 16GB,39,10.1,7.7,NA
Kingston 9965669-005.A01G 16GB,68,16.5,9,NA
Kingston 9965669-008.A03G 16GB,27,14.9,10.5,NA
Kingston 9965669-009.A00G 8GB,33,10.3,8.3,NA
Kingston 9965669-017.A00G 16GB,23,17.6,13.2,NA
Kingston 9965669-018.A00G 16GB,31,12.1,8.3,NA
Kingston 9965669-019.A00G 16GB,30,11.6,8.5,NA
Kingston 9965669-025.A00G 8GB,23,15.8,9.5,NA
Kingston 9965669-027.A00G 16GB,28,13.2,10.5,NA
Kingston 9965669-031.A00G 16GB,95,10.9,9.5,NA
Kingston 9965669-032.A00G 16GB,35,16.7,14.3,NA
Kingston 9965684-005.A00G 8GB,26,14.9,9.6,NA
Kingston 9965684-013.A00G 8GB,69,14.6,9,NA
Kingston 9965690-002.A00G 8GB,31,9.7,5.8,NA
Kingston 9965698-001.A00G 16GB,32,10.3,8.7,NA
Kingston 9965745-002.A00G 16GB,56,15.8,11.2,NA
Kingston ACR21D4S15HAG/8G 8GB,26,13.6,10.7,NA
Kingston ACR24D4S7D8MB-16 16GB,33.33333333,15.2,10.4,NA
Kingston ACR24D4S7S1MB-4 4GB,26,14.5,10.3,NA
Kingston ACR24D4S7S8MB-8 8GB,33.66666667,14.2,9.8,NA
Kingston ACR24D4U7D8MB-16 16GB,30,12.7,7,NA
Kingston ACR24D4U7S8MB-8 8GB,32.33333333,16,11.6,NA
Kingston ACR26D4S9D8MD-16 16GB,25,15.5,10.5,NA
Kingston ACR26D4S9D8ME-16 16GB,32,16.1,11.2,NA
Kingston ACR26D4S9S1ME-4 4GB,24,17.3,12.3,NA
Kingston ACR26D4S9S8ME-8 8GB,32.65384615,15.7,10.4,NA
Kingston ACR26D4S9S8MH-8 8GB,32.66666667,14.7,11.5,NA
Kingston ACR26D4U9D8ME-16 16GB,28.33333333,17.7,14.1,NA
Kingston ACR26D4U9D8MH-16 16GB,25,16.3,9.2,NA
Kingston ACR26D4U9S8ME-8 8GB,26.8,17.5,12,NA
Kingston ACR26D4U9S8MH-8 8GB,26,16,11.8,NA
Kingston ASU21D4U5S1MB-4 4GB,27,12.7,9,NA
Kingston ASU21D4U5S8MB-8 8GB,29.33333333,15.6,11.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston CAC24D4S7D8MB-16 16GB,25,14.6,7.7,NA
Kingston CBD24D4S7D8MA-16 16GB,24,15.1,7.9,NA
Kingston CBD24D4S7D8MB-16 16GB,37.25,12.3,7,NA
Kingston CBD24D4S7D8ME-16 16GB,23,15.7,8.1,NA
Kingston CBD24D4S7S8MB-8 8GB,26,14.5,9.7,NA
Kingston CBD24D4S7S8ME-8 8GB,24,15.1,13.1,NA
Kingston CBD24D4U7S8MA-8 8GB,25,16.1,11.9,NA
Kingston CBD26D4S9D8ME-16 16GB,25,15.5,8.9,NA
Kingston CBD26D4S9S8ME-8 8GB,28,17.7,13.7,NA
Kingston CBD26D4U9S8ME-8 8GB,21,16.9,10.8,NA
Kingston CBD26D4U9S8MH-8 8GB,22,17.7,13.1,NA
Kingston HP24D4S7S8MBP-8 8GB,30.5,15.6,11.8,$67.99*
Kingston HP24D4U7S1MBP-4 4GB,35,12.7,8.6,NA
Kingston HP24D4U7S8MBP-4 4GB,72,15.4,8.3,NA
Kingston HP24D4U7S8MBP-8 8GB,32.25,14.1,8.7,NA
Kingston HP24D4U7S8MD-8 8GB,30,14.2,9.7,NA
Kingston HP24D4U7S8MH-8 8GB,23,16.7,11.9,NA
Kingston HP26D4S9S1ME-4 4GB,99,14.4,6.4,NA
Kingston HP26D4S9S8MD-8 8GB,27,14.7,9,NA
Kingston HP26D4S9S8ME-8 8GB,31.66666667,16.2,12.6,$41.99*
Kingston HP26D4S9S8MH-8 8GB,35.16666667,14.7,10.6,$69.99*
Kingston HP26D4S9S8MHF-8 8GB,28,14.2,9.3,NA
Kingston HP26D4U6D8ME-16X 16GB,21,16.9,9,NA
Kingston HP26D4U6S8ME-8X 8GB,21,18.3,13.8,NA
Kingston HP26D4U9D8HC-16X 16GB,23,17,11.9,NA
Kingston HP26D4U9D8ME-16X 16GB,31.4,16.3,10.6,NA
Kingston HP26D4U9S1ME-4 4GB,28,16.2,12.3,NA
Kingston HP26D4U9S8ME-8 8GB,23,16.3,11.5,NA
Kingston HP26D4U9S8ME-8X 8GB,31.42857143,16.4,12.3,NA
Kingston HP28D4S7D8HA-16X 16GB,24,16,13.3,NA
Kingston HX424C15FB/8 8GB,22,15.9,9.8,NA
Kingston HX424C15FB/16 16GB,22,15.5,8,NA
Kingston HX424C15PB/4 4GB,68,15.5,6.9,NA
Kingston HX432C15PB3/16G 16GB,36,15.8,10.6,NA
Kingston K000MD44U 4GB,39,14.9,9.7,NA
Kingston K821PJ-MIB 16GB,43,12.2,8.3,NA
Kingston K821PJ-MID 16GB,47.75,10.1,5.9,NA
Kingston K821PJ-MIH 16GB,30,14,9.5,NA
Kingston KCRXJ6-HYJ 16GB,37,14.8,8.6,NA
Kingston KCRXJ6-MIE 16GB,31,15.7,9.8,NA
Kingston KGTWW1-MIE 4GB,97,15.5,6.7,NA
Kingston KHX2133C13D4/4GX 4GB,25,15.1,11.1,NA
Kingston KHX2133C13D4/8GX 8GB,24,15.3,10.4,NA
Kingston KHX2133C13S4/4G 4GB,25,14.8,11.2,NA
Kingston KHX2133C13S4/8G 8GB,33.25,15.5,11,NA
Kingston KHX2133C13S4/16G 16GB,33.66666667,13.9,10.1,NA
Kingston KHX2133C14/8G 8GB,32.7804878,15.2,10.2,NA
Kingston KHX2133C14/16G 16GB,29.8,16.2,10.9,NA
Kingston KHX2133C14D4/4G 4GB,31.72413793,16.4,11.6,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Kingston KHX2133C14D4/8G 8GB,33.82142857,15.7,10.9,NA
Kingston KHX2133C14S4/8G 8GB,26,16.1,11.8,NA
Kingston KHX2133C14S4/16G 16GB,27,13.6,9.3,NA
Kingston KHX2133C15S4/8G 8GB,27,15.2,11.7,NA
